,CustomerID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,target
5341,5341,56,admin.,married,secondary,no,3554.0,no,no,cellular,3.0,jun,151.0,1.0,-1.0,0.0,no
5342,5342,56,retired,married,primary,no,1947.0,no,no,cellular,3.0,jun,124.0,1.0,34.0,2.0,no
5343,5343,56,retired,married,unknown,no,230.0,no,no,cellular,8.0,jun,58.0,2.0,-1.0,0.0,no
5344,5344,56,retired,married,secondary,no,-1206.0,yes,no,cellular,15.0,jun,382.0,2.0,-1.0,0.0,yes
5345,5345,56,admin.,married,primary,no,3562.0,no,no,cellular,2.0,jul,229.0,1.0,-1.0,0.0,no
5346,5346,56,blue-collar,married,primary,no,1137.0,no,no,telephone,2.0,jul,176.0,1.0,-1.0,0.0,yes
5347,5347,56,retired,married,secondary,no,1044.0,no,no,telephone,3.0,jul,353.0,2.0,-1.0,0.0,yes
5348,5348,56,blue-collar,married,secondary,no,3460.0,yes,no,cellular,3.0,jul,897.0,3.0,-1.0,0.0,no
5349,5349,56,management,divorced,tertiary,no,10532.0,no,no,cellular,7.0,aug,324.0,1.0,-1.0,0.0,yes
5350,5350,56,management,married,tertiary,no,616.0,no,no,cellular,13.0,aug,293.0,2.0,105.0,2.0,yes
5351,5351,56,retired,married,primary,no,9367.0,no,no,cellular,13.0,aug,320.0,2.0,101.0,2.0,yes
5352,5352,56,management,married,unknown,no,4623.0,no,no,cellular,17.0,aug,348.0,1.0,-1.0,0.0,yes
5353,5353,56,blue-collar,married,secondary,no,241.0,yes,no,cellular,17.0,aug,97.0,2.0,-1.0,0.0,no
5354,5354,56,housemaid,divorced,secondary,no,256.0,no,no,cellular,19.0,aug,220.0,5.0,117.0,2.0,no
5355,5355,56,retired,married,unknown,no,230.0,no,no,cellular,8.0,sep,167.0,1.0,92.0,2.0,no
5356,5356,56,admin.,single,secondary,no,2815.0,yes,no,cellular,11.0,sep,212.0,1.0,-1.0,0.0,yes
5357,5357,56,services,married,secondary,no,654.0,no,no,cellular,15.0,sep,875.0,1.0,-1.0,0.0,yes
5358,5358,56,housemaid,divorced,secondary,no,1866.0,no,yes,cellular,1.0,oct,760.0,1.0,-1.0,0.0,no
5359,5359,56,admin.,married,secondary,no,16873.0,no,no,cellular,7.0,oct,223.0,1.0,-1.0,0.0,no
5360,5360,56,unemployed,married,secondary,no,12.0,no,no,cellular,12.0,oct,511.0,3.0,187.0,1.0,yes
5361,5361,56,blue-collar,married,primary,no,1137.0,no,no,telephone,12.0,oct,99.0,3.0,102.0,1.0,no
5362,5362,56,management,single,unknown,no,111.0,no,no,cellular,19.0,oct,79.0,1.0,186.0,1.0,no
5363,5363,56,management,married,secondary,no,0.0,no,no,cellular,27.0,oct,298.0,1.0,111.0,8.0,yes
5364,5364,56,retired,married,primary,no,1947.0,no,no,cellular,30.0,oct,631.0,2.0,149.0,3.0,no
5365,5365,56,retired,married,primary,no,9367.0,no,no,telephone,13.0,nov,271.0,2.0,92.0,4.0,yes
5366,5366,56,management,married,primary,no,870.0,no,no,cellular,16.0,nov,257.0,1.0,-1.0,0.0,yes
5367,5367,56,retired,married,secondary,no,393.0,no,yes,cellular,17.0,dec,103.0,1.0,206.0,1.0,no
5368,5368,56,retired,married,secondary,no,0.0,no,no,cellular,26.0,jan,413.0,2.0,-1.0,0.0,no
5369,5369,56,unemployed,divorced,primary,no,282.0,no,no,cellular,28.0,jan,156.0,2.0,-1.0,0.0,no
5370,5370,56,technician,married,tertiary,no,1181.0,no,no,cellular,28.0,jan,186.0,1.0,433.0,1.0,yes
5371,5371,56,retired,divorced,primary,no,694.0,no,no,cellular,29.0,jan,144.0,1.0,102.0,1.0,yes
5372,5372,56,services,married,secondary,no,1989.0,no,no,cellular,3.0,feb,336.0,2.0,281.0,2.0,yes
5373,5373,56,admin.,married,unknown,no,2038.0,no,no,cellular,8.0,feb,405.0,1.0,305.0,1.0,no
5374,5374,56,retired,married,primary,no,16432.0,no,no,cellular,19.0,feb,702.0,2.0,189.0,2.0,no
5375,5375,56,management,married,unknown,no,4623.0,no,no,cellular,25.0,feb,305.0,1.0,192.0,1.0,yes
5376,5376,56,technician,married,secondary,no,1938.0,no,yes,cellular,26.0,feb,229.0,1.0,192.0,4.0,yes
5377,5377,56,retired,married,primary,no,1947.0,no,no,cellular,2.0,mar,225.0,2.0,123.0,5.0,yes
5378,5378,56,housemaid,single,tertiary,no,1947.0,no,no,unknown,30.0,mar,110.0,1.0,-1.0,0.0,yes
5379,5379,56,technician,married,secondary,no,147.0,no,no,cellular,12.0,apr,203.0,1.0,-1.0,0.0,no
5380,5380,56,management,single,tertiary,no,15311.0,no,no,cellular,29.0,apr,157.0,6.0,-1.0,0.0,no
5381,5381,56,technician,married,secondary,no,0.0,yes,yes,cellular,29.0,apr,152.0,1.0,223.0,3.0,no
5382,5382,56,management,divorced,tertiary,no,2037.0,no,no,cellular,6.0,may,160.0,1.0,91.0,5.0,no
5383,5383,56,management,married,primary,no,870.0,no,no,cellular,14.0,may,220.0,1.0,179.0,1.0,yes
5384,5384,56,blue-collar,married,secondary,no,448.0,yes,yes,cellular,17.0,may,556.0,1.0,181.0,2.0,yes
5385,5385,56,management,married,tertiary,no,12356.0,yes,no,cellular,26.0,may,410.0,1.0,551.0,5.0,yes
5386,5386,56,admin.,married,secondary,no,699.0,no,no,unknown,7.0,jun,54.0,1.0,-1.0,0.0,no
5387,5387,56,admin.,married,secondary,no,602.0,no,no,cellular,14.0,jun,458.0,1.0,130.0,8.0,yes
5388,5388,56,blue-collar,married,primary,no,1014.0,no,no,unknown,2.0,jul,5.0,1.0,-1.0,0.0,no
5389,5389,56,blue-collar,married,secondary,no,813.0,yes,yes,unknown,14.0,jul,71.0,1.0,-1.0,0.0,no
5390,5390,56,retired,married,secondary,no,393.0,no,yes,cellular,26.0,jul,183.0,1.0,221.0,2.0,yes
5391,5391,56,services,married,secondary,no,1989.0,no,no,cellular,3.0,aug,279.0,4.0,181.0,4.0,yes
5392,5392,56,management,divorced,tertiary,no,2037.0,no,no,cellular,5.0,aug,318.0,1.0,91.0,6.0,yes
5393,5393,56,technician,divorced,secondary,no,3450.0,no,no,cellular,10.0,aug,507.0,1.0,181.0,2.0,yes
5394,5394,56,admin.,divorced,secondary,no,1693.0,no,no,cellular,26.0,oct,238.0,4.0,442.0,4.0,yes
5395,5395,55,blue-collar,married,primary,no,627.0,yes,no,unknown,5.0,may,247.0,1.0,-1.0,0.0,no
5396,5396,55,blue-collar,married,primary,no,145.0,no,no,telephone,2.0,feb,59.0,3.0,5.0,2.0,no
5397,5397,55,entrepreneur,married,secondary,no,8104.0,no,no,cellular,6.0,feb,213.0,2.0,-1.0,0.0,no
5398,5398,55,admin.,married,secondary,no,602.0,no,no,cellular,1.0,jun,324.0,3.0,90.0,2.0,yes
5399,5399,55,technician,married,secondary,no,273.0,yes,no,cellular,29.0,jan,84.0,3.0,183.0,3.0,no
5400,5400,55,blue-collar,divorced,primary,no,410.0,no,yes,cellular,11.0,jul,221.0,2.0,-1.0,0.0,no
5401,5401,55,blue-collar,married,secondary,no,989.0,yes,yes,unknown,23.0,may,246.0,4.0,-1.0,0.0,no
5402,5402,55,management,married,unknown,no,559.0,no,no,cellular,28.0,jan,271.0,2.0,-1.0,0.0,no
5403,5403,55,management,married,primary,no,2587.0,no,no,cellular,4.0,sep,328.0,2.0,94.0,2.0,yes
5404,5404,55,entrepreneur,divorced,tertiary,no,0.0,no,no,unknown,6.0,jun,108.0,2.0,-1.0,0.0,no
5405,5405,55,unemployed,married,tertiary,no,383.0,no,no,unknown,6.0,may,343.0,3.0,-1.0,0.0,no
5406,5406,55,self-employed,married,secondary,no,-196.0,yes,no,unknown,20.0,may,210.0,2.0,-1.0,0.0,no
5407,5407,55,housemaid,married,primary,no,136.0,yes,no,unknown,19.0,jun,15.0,10.0,-1.0,0.0,no
5408,5408,55,services,divorced,secondary,yes,-404.0,yes,no,cellular,22.0,jul,502.0,3.0,-1.0,0.0,no
5409,5409,55,blue-collar,single,primary,no,1187.0,yes,no,unknown,2.0,jun,193.0,2.0,-1.0,0.0,no
5410,5410,55,blue-collar,married,primary,no,2275.0,no,no,cellular,25.0,aug,139.0,9.0,-1.0,0.0,no
5411,5411,55,management,married,primary,no,621.0,no,yes,cellular,2.0,feb,114.0,1.0,208.0,1.0,no
5412,5412,55,retired,divorced,secondary,no,138.0,no,no,cellular,17.0,jul,205.0,1.0,-1.0,0.0,no
5413,5413,55,technician,single,secondary,no,3339.0,yes,no,unknown,2.0,jun,63.0,1.0,-1.0,0.0,no
5414,5414,55,retired,married,primary,no,8894.0,no,no,unknown,11.0,jun,262.0,1.0,-1.0,0.0,no
5415,5415,55,retired,married,primary,no,3334.0,no,no,cellular,14.0,aug,632.0,4.0,-1.0,0.0,yes
5416,5416,55,admin.,married,primary,no,343.0,yes,no,cellular,14.0,jul,276.0,3.0,-1.0,0.0,no
5417,5417,55,unknown,married,primary,no,159.0,no,no,unknown,4.0,sep,15.0,1.0,-1.0,0.0,no
5418,5418,55,housemaid,married,primary,no,16.0,no,no,unknown,20.0,jun,64.0,1.0,-1.0,0.0,no
5419,5419,55,housemaid,divorced,primary,no,976.0,no,no,cellular,28.0,jun,345.0,1.0,94.0,3.0,yes
5420,5420,55,management,married,tertiary,no,979.0,no,yes,cellular,8.0,jul,123.0,1.0,-1.0,0.0,no
5421,5421,55,management,divorced,unknown,no,2.0,yes,no,unknown,19.0,may,95.0,1.0,-1.0,0.0,no
5422,5422,55,blue-collar,married,primary,no,3873.0,no,no,telephone,21.0,apr,222.0,1.0,-1.0,0.0,no
5423,5423,55,retired,married,secondary,no,466.0,no,no,unknown,17.0,jun,287.0,4.0,-1.0,0.0,no
5424,5424,55,blue-collar,divorced,secondary,no,1613.0,yes,no,cellular,3.0,apr,296.0,1.0,270.0,3.0,yes
5425,5425,55,blue-collar,married,unknown,no,1665.0,no,no,telephone,30.0,jul,89.0,2.0,-1.0,0.0,no
5426,5426,55,blue-collar,married,unknown,no,23.0,no,no,cellular,13.0,aug,123.0,2.0,-1.0,0.0,no
5427,5427,55,services,married,secondary,no,186.0,yes,yes,unknown,9.0,may,241.0,1.0,-1.0,0.0,no
5428,5428,55,services,divorced,secondary,no,218.0,yes,no,unknown,29.0,may,200.0,2.0,-1.0,0.0,no
5429,5429,55,technician,divorced,secondary,no,61.0,yes,yes,cellular,25.0,aug,113.0,3.0,-1.0,0.0,no
5430,5430,55,services,divorced,primary,no,2923.0,yes,no,unknown,15.0,may,104.0,2.0,-1.0,0.0,no
5431,5431,55,retired,married,primary,no,4424.0,no,no,cellular,5.0,aug,67.0,4.0,-1.0,0.0,no
5432,5432,55,technician,married,secondary,no,955.0,yes,no,cellular,29.0,jan,104.0,1.0,-1.0,0.0,no
5433,5433,55,blue-collar,married,primary,no,4103.0,no,no,cellular,19.0,nov,291.0,1.0,-1.0,0.0,no
5434,5434,55,retired,married,tertiary,no,197.0,no,yes,cellular,8.0,jul,256.0,1.0,-1.0,0.0,no
5435,5435,55,management,married,primary,no,229.0,no,yes,unknown,9.0,jun,175.0,3.0,-1.0,0.0,no
5436,5436,55,entrepreneur,married,secondary,no,204.0,no,no,cellular,14.0,jul,455.0,13.0,-1.0,0.0,no
5437,5437,55,self-employed,married,secondary,no,203.0,yes,no,telephone,14.0,may,9.0,5.0,174.0,12.0,no
5438,5438,55,technician,married,secondary,no,0.0,yes,no,unknown,30.0,may,119.0,2.0,-1.0,0.0,no
5439,5439,55,retired,married,primary,no,150.0,no,no,cellular,8.0,jul,124.0,1.0,-1.0,0.0,no
5440,5440,55,management,divorced,tertiary,no,-612.0,no,no,cellular,26.0,aug,131.0,2.0,-1.0,0.0,no
5441,5441,55,services,married,unknown,no,1210.0,yes,no,unknown,30.0,may,868.0,1.0,-1.0,0.0,no
5442,5442,55,management,divorced,tertiary,no,1598.0,no,no,cellular,22.0,aug,607.0,4.0,-1.0,0.0,no
5443,5443,55,blue-collar,married,secondary,no,383.0,no,no,unknown,5.0,may,287.0,1.0,-1.0,0.0,no
5444,5444,55,admin.,married,secondary,no,0.0,no,no,cellular,23.0,sep,180.0,2.0,238.0,3.0,no
5445,5445,55,retired,married,primary,no,-966.0,no,yes,cellular,14.0,may,104.0,1.0,-1.0,0.0,no
5446,5446,55,management,married,tertiary,no,540.0,no,no,cellular,19.0,nov,124.0,2.0,-1.0,0.0,no
5447,5447,55,blue-collar,married,unknown,no,23.0,no,no,cellular,30.0,jan,143.0,1.0,2.0,3.0,no
5448,5448,55,admin.,married,secondary,no,865.0,yes,no,cellular,17.0,apr,85.0,1.0,151.0,1.0,no
5449,5449,55,management,divorced,tertiary,no,9756.0,yes,no,cellular,5.0,jun,103.0,2.0,95.0,1.0,yes
5450,5450,55,services,married,secondary,no,557.0,no,no,unknown,19.0,jun,58.0,1.0,-1.0,0.0,no
5451,5451,55,blue-collar,married,primary,no,1649.0,yes,no,cellular,12.0,may,52.0,3.0,-1.0,0.0,no
5452,5452,55,services,married,secondary,no,96.0,no,no,telephone,30.0,jul,340.0,2.0,-1.0,0.0,no
5453,5453,55,retired,divorced,secondary,no,1580.0,no,yes,unknown,19.0,jun,1007.0,1.0,-1.0,0.0,yes
5454,5454,55,unemployed,married,tertiary,no,4809.0,yes,no,cellular,21.0,nov,223.0,2.0,186.0,3.0,no
5455,5455,55,retired,married,secondary,no,168.0,no,no,cellular,19.0,aug,79.0,2.0,-1.0,0.0,no
5456,5456,55,services,married,secondary,no,-31.0,no,yes,cellular,13.0,aug,81.0,2.0,-1.0,0.0,no
5457,5457,55,management,married,tertiary,no,2366.0,yes,yes,cellular,30.0,jul,94.0,4.0,-1.0,0.0,no
5458,5458,55,technician,single,tertiary,no,-703.0,yes,no,cellular,8.0,may,123.0,3.0,-1.0,0.0,no
5459,5459,55,management,divorced,tertiary,no,481.0,yes,no,telephone,8.0,may,147.0,2.0,298.0,3.0,no
5460,5460,55,management,married,tertiary,no,-375.0,no,no,cellular,30.0,jul,814.0,2.0,-1.0,0.0,yes
5461,5461,55,blue-collar,married,primary,no,284.0,no,yes,telephone,14.0,jul,252.0,4.0,-1.0,0.0,no
5462,5462,55,retired,married,secondary,no,1467.0,no,yes,cellular,29.0,jul,277.0,2.0,-1.0,0.0,no
5463,5463,55,admin.,married,secondary,no,865.0,yes,no,cellular,27.0,oct,96.0,1.0,111.0,3.0,no
5464,5464,55,admin.,married,secondary,no,1102.0,yes,no,unknown,15.0,may,126.0,2.0,-1.0,0.0,no
5465,5465,55,services,divorced,tertiary,no,1983.0,yes,no,telephone,19.0,nov,123.0,1.0,-1.0,0.0,no
5466,5466,55,technician,married,secondary,yes,-308.0,no,no,cellular,2.0,feb,781.0,1.0,-1.0,0.0,yes
5467,5467,55,technician,married,unknown,no,574.0,yes,no,cellular,29.0,jan,243.0,2.0,-1.0,0.0,no
5468,5468,55,retired,married,secondary,no,2749.0,yes,yes,unknown,29.0,may,58.0,2.0,-1.0,0.0,no
5469,5469,55,technician,married,secondary,no,0.0,no,no,cellular,19.0,nov,336.0,1.0,-1.0,0.0,no
5470,5470,55,management,married,tertiary,no,0.0,yes,no,unknown,14.0,may,159.0,2.0,-1.0,0.0,no
5471,5471,55,retired,married,secondary,no,4194.0,no,yes,telephone,30.0,jul,208.0,3.0,-1.0,0.0,no
5472,5472,55,technician,divorced,secondary,no,3450.0,no,no,cellular,10.0,feb,169.0,1.0,183.0,1.0,yes
5473,5473,55,housemaid,married,secondary,no,139.0,no,no,cellular,22.0,aug,256.0,2.0,-1.0,0.0,no
5474,5474,55,blue-collar,married,secondary,no,1011.0,yes,no,cellular,12.0,aug,112.0,2.0,-1.0,0.0,no
5475,5475,55,management,married,tertiary,no,171.0,yes,no,cellular,8.0,aug,73.0,6.0,-1.0,0.0,no
5476,5476,55,blue-collar,married,primary,no,1086.0,yes,no,cellular,6.0,may,146.0,1.0,272.0,2.0,no
5477,5477,55,blue-collar,married,secondary,no,471.0,yes,no,unknown,30.0,may,58.0,2.0,-1.0,0.0,no
5478,5478,55,management,married,tertiary,no,236.0,no,no,cellular,4.0,aug,200.0,1.0,-1.0,0.0,no
5479,5479,55,entrepreneur,divorced,secondary,no,538.0,yes,no,cellular,7.0,aug,353.0,2.0,-1.0,0.0,yes
5480,5480,55,retired,married,secondary,no,159.0,no,no,cellular,28.0,aug,159.0,1.0,-1.0,0.0,no
5481,5481,55,entrepreneur,married,primary,no,298.0,yes,no,unknown,8.0,may,144.0,3.0,-1.0,0.0,no
5482,5482,55,services,divorced,primary,no,653.0,no,no,unknown,6.0,jun,800.0,1.0,-1.0,0.0,no
5483,5483,55,management,married,tertiary,no,6880.0,no,no,cellular,8.0,aug,353.0,2.0,-1.0,0.0,no
5484,5484,55,self-employed,married,secondary,no,2678.0,no,yes,cellular,18.0,aug,151.0,12.0,-1.0,0.0,no
5485,5485,55,technician,divorced,secondary,no,0.0,no,no,unknown,5.0,may,160.0,1.0,-1.0,0.0,no
5486,5486,55,technician,married,secondary,no,1205.0,yes,no,unknown,5.0,may,158.0,2.0,-1.0,0.0,no
5487,5487,55,blue-collar,married,primary,no,23.0,yes,no,unknown,5.0,may,291.0,1.0,-1.0,0.0,no
5488,5488,55,services,divorced,secondary,no,91.0,no,no,unknown,5.0,may,349.0,1.0,-1.0,0.0,no
5489,5489,55,services,divorced,secondary,yes,1.0,yes,no,unknown,5.0,may,208.0,1.0,-1.0,0.0,no
5490,5490,55,blue-collar,married,secondary,no,383.0,no,no,unknown,5.0,may,287.0,1.0,-1.0,0.0,no
5491,5491,55,services,married,secondary,no,2476.0,yes,no,unknown,5.0,may,579.0,1.0,-1.0,0.0,yes
5492,5492,55,management,married,unknown,no,1185.0,no,no,unknown,5.0,may,677.0,1.0,-1.0,0.0,no
5493,5493,55,admin.,single,secondary,no,802.0,yes,yes,unknown,5.0,may,100.0,2.0,-1.0,0.0,no
5494,5494,55,management,married,tertiary,no,73.0,yes,no,unknown,5.0,may,142.0,2.0,-1.0,0.0,no
5495,5495,55,retired,married,secondary,no,0.0,no,yes,unknown,5.0,may,136.0,1.0,-1.0,0.0,no
5496,5496,55,blue-collar,married,primary,no,627.0,yes,no,unknown,5.0,may,247.0,1.0,-1.0,0.0,no
5497,5497,55,blue-collar,married,secondary,no,89.0,yes,no,unknown,5.0,may,106.0,3.0,-1.0,0.0,no
5498,5498,55,services,divorced,primary,no,96.0,yes,yes,unknown,5.0,may,311.0,2.0,-1.0,0.0,no
5499,5499,55,management,single,tertiary,no,115.0,no,no,unknown,5.0,may,111.0,4.0,-1.0,0.0,no
5500,5500,55,management,married,tertiary,no,685.0,yes,no,unknown,5.0,may,174.0,3.0,-1.0,0.0,no
5501,5501,55,blue-collar,married,secondary,no,224.0,yes,no,unknown,6.0,may,232.0,1.0,-1.0,0.0,no
5502,5502,55,admin.,married,secondary,no,131.0,yes,no,unknown,6.0,may,744.0,1.0,-1.0,0.0,no
5503,5503,55,admin.,married,secondary,no,183.0,yes,no,unknown,6.0,may,150.0,1.0,-1.0,0.0,no
5504,5504,55,blue-collar,married,secondary,no,52.0,yes,no,unknown,6.0,may,182.0,1.0,-1.0,0.0,no
5505,5505,55,unemployed,married,tertiary,no,5345.0,no,no,unknown,6.0,may,278.0,1.0,-1.0,0.0,no
5506,5506,55,unemployed,divorced,secondary,no,387.0,yes,no,unknown,6.0,may,918.0,1.0,-1.0,0.0,yes
5507,5507,55,services,divorced,primary,no,2298.0,yes,no,unknown,6.0,may,162.0,2.0,-1.0,0.0,no
5508,5508,55,blue-collar,married,secondary,no,840.0,yes,no,unknown,6.0,may,310.0,2.0,-1.0,0.0,no
5509,5509,55,services,divorced,secondary,no,141.0,yes,no,unknown,6.0,may,262.0,2.0,-1.0,0.0,no
5510,5510,55,services,married,primary,no,255.0,yes,no,unknown,6.0,may,285.0,1.0,-1.0,0.0,no
5511,5511,55,management,single,secondary,no,220.0,yes,no,unknown,6.0,may,328.0,2.0,-1.0,0.0,no
5512,5512,55,technician,married,secondary,no,0.0,no,no,unknown,6.0,may,160.0,3.0,-1.0,0.0,no
5513,5513,55,retired,married,secondary,no,143.0,yes,no,unknown,6.0,may,42.0,3.0,-1.0,0.0,no
5514,5514,55,unemployed,married,tertiary,no,383.0,no,no,unknown,6.0,may,343.0,3.0,-1.0,0.0,no
5515,5515,55,housemaid,divorced,tertiary,no,6920.0,yes,no,unknown,6.0,may,406.0,3.0,-1.0,0.0,no
5516,5516,55,technician,single,tertiary,no,92.0,yes,no,unknown,7.0,may,118.0,3.0,-1.0,0.0,no
5517,5517,55,retired,married,secondary,no,102.0,yes,no,unknown,7.0,may,74.0,1.0,-1.0,0.0,no
5518,5518,55,management,divorced,tertiary,no,552.0,no,no,unknown,7.0,may,241.0,2.0,-1.0,0.0,no
5519,5519,55,blue-collar,married,secondary,no,1268.0,yes,no,unknown,7.0,may,223.0,2.0,-1.0,0.0,no
5520,5520,55,retired,married,primary,no,-90.0,yes,yes,unknown,7.0,may,634.0,2.0,-1.0,0.0,no
5521,5521,55,blue-collar,single,tertiary,no,325.0,yes,no,unknown,8.0,may,693.0,1.0,-1.0,0.0,no
5522,5522,55,technician,married,unknown,no,84.0,yes,no,unknown,8.0,may,166.0,1.0,-1.0,0.0,no
5523,5523,55,unemployed,single,tertiary,no,1513.0,yes,no,unknown,8.0,may,60.0,1.0,-1.0,0.0,no
5524,5524,55,entrepreneur,married,primary,no,-24.0,yes,no,unknown,8.0,may,176.0,1.0,-1.0,0.0,no
5525,5525,55,entrepreneur,married,primary,no,298.0,yes,no,unknown,8.0,may,144.0,3.0,-1.0,0.0,no
5526,5526,55,blue-collar,married,primary,no,332.0,yes,no,unknown,8.0,may,318.0,2.0,-1.0,0.0,no
5527,5527,55,blue-collar,married,primary,no,82.0,yes,no,unknown,8.0,may,292.0,2.0,-1.0,0.0,no
5528,5528,55,management,married,tertiary,no,1288.0,yes,no,unknown,8.0,may,67.0,2.0,-1.0,0.0,no
5529,5529,55,services,married,secondary,no,186.0,yes,yes,unknown,9.0,may,241.0,1.0,-1.0,0.0,no
5530,5530,55,blue-collar,married,primary,no,1373.0,no,no,unknown,9.0,may,1087.0,2.0,-1.0,0.0,no
5531,5531,55,technician,married,secondary,no,2313.0,yes,no,unknown,9.0,may,551.0,2.0,-1.0,0.0,no
5532,5532,55,blue-collar,married,secondary,no,-256.0,yes,yes,unknown,9.0,may,136.0,2.0,-1.0,0.0,no
5533,5533,55,services,married,secondary,no,560.0,yes,no,unknown,9.0,may,91.0,3.0,-1.0,0.0,no
5534,5534,55,retired,married,secondary,no,18722.0,yes,no,unknown,12.0,may,128.0,2.0,-1.0,0.0,no
5535,5535,55,services,single,secondary,no,-40.0,yes,no,unknown,12.0,may,178.0,2.0,-1.0,0.0,no
5536,5536,55,technician,married,secondary,no,276.0,yes,no,unknown,12.0,may,486.0,1.0,-1.0,0.0,no
5537,5537,55,blue-collar,married,primary,no,0.0,yes,yes,unknown,12.0,may,467.0,5.0,-1.0,0.0,no
5538,5538,55,blue-collar,married,primary,no,309.0,yes,no,unknown,12.0,may,115.0,4.0,-1.0,0.0,no
5539,5539,55,blue-collar,married,primary,no,431.0,yes,no,unknown,12.0,may,68.0,2.0,-1.0,0.0,no
5540,5540,55,blue-collar,divorced,primary,no,39.0,yes,no,unknown,13.0,may,343.0,1.0,-1.0,0.0,no
5541,5541,55,technician,married,unknown,no,1192.0,yes,no,unknown,13.0,may,481.0,1.0,-1.0,0.0,no
5542,5542,55,admin.,divorced,unknown,no,789.0,yes,no,unknown,13.0,may,434.0,2.0,-1.0,0.0,no
5543,5543,55,retired,married,secondary,no,708.0,yes,no,unknown,13.0,may,901.0,2.0,-1.0,0.0,no
5544,5544,55,technician,married,secondary,no,6958.0,yes,yes,unknown,13.0,may,178.0,2.0,-1.0,0.0,no
5545,5545,55,management,married,secondary,no,0.0,yes,no,unknown,13.0,may,309.0,2.0,-1.0,0.0,no
5546,5546,55,retired,married,secondary,no,493.0,yes,no,unknown,13.0,may,647.0,7.0,-1.0,0.0,no
5547,5547,55,retired,married,secondary,no,188.0,no,no,unknown,14.0,may,139.0,2.0,-1.0,0.0,no
5548,5548,55,blue-collar,divorced,secondary,no,7378.0,no,no,unknown,14.0,may,316.0,3.0,-1.0,0.0,no
5549,5549,55,admin.,married,secondary,no,332.0,yes,no,unknown,14.0,may,217.0,1.0,-1.0,0.0,no
5550,5550,55,unemployed,divorced,secondary,no,283.0,yes,yes,unknown,14.0,may,220.0,2.0,-1.0,0.0,no
5551,5551,55,management,married,tertiary,no,23189.0,yes,no,unknown,14.0,may,77.0,1.0,-1.0,0.0,no
5552,5552,55,self-employed,single,secondary,no,2607.0,yes,no,unknown,14.0,may,38.0,1.0,-1.0,0.0,no
5553,5553,55,blue-collar,married,secondary,no,831.0,yes,no,unknown,14.0,may,144.0,1.0,-1.0,0.0,no
5554,5554,55,blue-collar,married,primary,no,680.0,yes,no,unknown,14.0,may,321.0,1.0,-1.0,0.0,no
5555,5555,55,management,married,tertiary,no,0.0,yes,no,unknown,14.0,may,159.0,2.0,-1.0,0.0,no
5556,5556,55,services,married,secondary,no,697.0,yes,no,unknown,15.0,may,206.0,1.0,-1.0,0.0,no
5557,5557,55,blue-collar,married,primary,no,158.0,yes,no,unknown,15.0,may,176.0,18.0,-1.0,0.0,no
5558,5558,55,admin.,married,secondary,no,1105.0,yes,yes,unknown,15.0,may,94.0,1.0,-1.0,0.0,no
5559,5559,55,admin.,married,secondary,no,9039.0,yes,no,unknown,15.0,may,187.0,6.0,-1.0,0.0,no
5560,5560,55,blue-collar,married,secondary,no,1328.0,yes,no,unknown,15.0,may,100.0,1.0,-1.0,0.0,no
5561,5561,55,services,divorced,primary,no,2923.0,yes,no,unknown,15.0,may,104.0,2.0,-1.0,0.0,no
5562,5562,55,technician,married,secondary,no,741.0,yes,no,unknown,15.0,may,973.0,2.0,-1.0,0.0,no
5563,5563,55,management,married,unknown,yes,-171.0,yes,no,unknown,15.0,may,30.0,2.0,-1.0,0.0,no
5564,5564,55,services,divorced,secondary,no,72.0,yes,yes,unknown,15.0,may,384.0,4.0,-1.0,0.0,no
5565,5565,55,unknown,married,unknown,no,666.0,no,no,unknown,15.0,may,73.0,5.0,-1.0,0.0,no
5566,5566,55,technician,married,secondary,no,2014.0,yes,yes,unknown,15.0,may,253.0,2.0,-1.0,0.0,no
5567,5567,55,admin.,married,secondary,no,1102.0,yes,no,unknown,15.0,may,126.0,2.0,-1.0,0.0,no
5568,5568,55,technician,married,tertiary,no,874.0,yes,no,unknown,15.0,may,314.0,11.0,-1.0,0.0,no
5569,5569,55,management,single,tertiary,no,1092.0,yes,yes,unknown,15.0,may,202.0,4.0,-1.0,0.0,no
5570,5570,55,services,married,secondary,no,151.0,yes,no,unknown,15.0,may,88.0,2.0,-1.0,0.0,no
5571,5571,55,technician,married,secondary,no,0.0,yes,no,unknown,16.0,may,248.0,3.0,-1.0,0.0,no
5572,5572,55,technician,married,secondary,no,726.0,yes,no,unknown,16.0,may,271.0,1.0,-1.0,0.0,no
5573,5573,55,housemaid,married,primary,no,1000.0,yes,no,unknown,16.0,may,178.0,1.0,-1.0,0.0,no
5574,5574,55,blue-collar,married,primary,no,571.0,yes,no,unknown,16.0,may,323.0,4.0,-1.0,0.0,no
5575,5575,55,management,married,primary,no,19.0,yes,no,unknown,16.0,may,56.0,3.0,-1.0,0.0,no
5576,5576,55,services,married,unknown,no,-45.0,yes,no,unknown,16.0,may,764.0,7.0,-1.0,0.0,no
5577,5577,55,management,single,tertiary,no,1464.0,yes,no,unknown,16.0,may,92.0,1.0,-1.0,0.0,no
